"","gene","BOOST_Ising","BOOST_GP","SPARK","BinSpect"
"808","Pcdhb19",0,0,0,0
"809","Etv6",0,0,0,0
"810","Mmadhc",0,0,0,0
"811","Hist1h2ag",0,0,0,0
"812","Phldb1",0,0,0,0
"813","Ip6k2",0,0,0,0
"814","Sema6d",0,0,1,0
"815","Dynlt3",0,0,0,0
"816","Arxes2",0,0,0,0
"817","Actn4",1,0,0,0
"818","Mtrf1",0,0,0,0
"819","Klhl12",0,0,0,0
"820","Ywhaz",1,1,1,1
"821","Mycl1",0,0,0,0
"822","Ywhae",0,0,0,0
"823","Tmem178",0,0,0,0
"824","BC018507",0,0,0,0
"825","Mapk14",0,0,0,0
"826","Golga4",0,0,0,0
"827","Zfml",0,0,0,0
"828","Mlh3",0,0,0,0
"829","Prkaa2",0,0,0,0
"830","Cltc",0,0,0,0
"831","X1500009C09Rik",0,0,0,0
"832","D430019H16Rik",0,1,0,0
"833","Cdkn2aipnl",0,0,0,0
"834","Hmgcr",0,0,0,0
"835","Fam49a",0,0,0,0
"836","Ubr3",0,0,0,0
"837","Ifit3",0,0,0,0
"838","Kcnh2",0,0,0,1
"839","Jak1",0,0,0,0
"840","Camsap1",0,0,0,0
"841","Npy1r",0,0,0,0
"842","Rpe",0,0,0,0
"843","Dcdc2a",0,0,0,0
"844","Cmpk1",0,0,0,0
"845","Atp5e",0,0,0,0
"846","Ppp1r15b",0,0,0,0
"847","Gtf2b",0,0,0,0
"848","Abr",0,1,1,0
"849","Scgb1c1",0,0,0,0
"850","Zmym3",0,1,0,0
"851","Zfp330",0,0,0,0
"852","Zbtb41",0,0,0,0
"853","Pnpla2",0,0,0,0
"854","Wrnip1",0,0,0,0
"855","Zfand5",0,0,0,0
"856","Ing4",0,0,0,1
"857","Car7",0,0,0,1
"858","Gpx4",1,0,0,0
"859","Gtf3c2",0,0,0,0
"860","Ep300",0,0,0,0
"861","Ndnf",0,0,0,0
"862","Fnbp1l",0,0,0,1
"863","Rybp",0,0,0,0
"864","Mgea5",0,0,0,0
"865","Comt",0,0,0,0
"866","Fmnl1",0,0,0,0
"867","Scn3a",0,0,1,1
"868","Rfk",0,0,0,0
"869","Myof",0,0,0,0
"870","Fam216a",0,0,0,0
"871","Dpp10",0,0,0,0
"872","Eif2ak4",0,0,0,0
"873","Erc2",0,0,0,0
"874","Rps18",0,0,0,0
"875","B4galt4",0,0,0,0
"876","Ranbp6",0,0,0,0
"877","Kif13a",0,0,0,0
"878","Zfp14",0,0,0,0
"879","Gstm5",0,0,0,0
"880","Micu1",0,0,0,0
"881","Serp2",0,0,0,0
"882","Cox10",0,0,0,0
"883","Abi2",0,0,0,0
"884","Rufy1",0,0,0,0
"885","Mecp2",0,1,0,0
"886","Sf3b3",0,0,0,0
"887","Det1",0,0,0,0
"888","Pcbd1",0,0,0,0
"889","Unc5d",0,0,0,0
"890","Nudt4",1,0,1,1
"891","Asphd2",0,0,0,0
"892","Ndst2",0,0,0,1
"893","Ccni",1,0,0,0
"894","Dab1",0,0,0,0
"895","Tomm5",0,1,0,0
"896","Ccdc101",0,0,0,0
"897","Kif21b",0,0,0,0
"898","Sgcb",0,0,0,0
"899","Cacna2d1",0,1,1,1
"900","Hid1",0,0,0,0
"901","Map1lc3b",0,0,0,0
"902","Col4a6",0,0,0,0
"903","Fbxw7",0,0,1,1
"904","Slc38a1",0,1,0,0
"905","Snapin",0,0,0,0
"906","X1110004E09Rik",0,0,0,0
"907","Nono",0,0,0,0
"908","Ier3ip1",0,0,0,0
"909","Pcbp2",0,0,0,0
"910","Cmip",0,0,0,0
"911","Nudc",0,0,0,0
"912","Spcs1",0,0,0,0
"913","Rrbp1",0,0,1,0
"914","X1810055G02Rik",0,0,0,0
"915","Asxl1",0,0,0,0
"916","Mknk1",0,0,0,0
"917","H13",0,0,0,0
"918","Mta1",0,0,0,0
"919","Tnks1bp1",0,0,0,0
"920","Fam78b",0,0,0,0
"921","Phax",0,0,0,0
"922","Fabp7",1,0,1,1
"923","Smpd1",0,0,0,0
"924","Hadhb",1,0,1,1
"925","Anapc7",0,0,0,0
"926","Mkks",0,0,0,0
"927","Bms1",0,0,0,0
"928","Epha1",0,0,0,0
"929","AI413582",0,0,0,0
"930","Bace1",0,0,0,0
"931","Sart1",0,0,0,1
"932","Ablim1",0,0,0,0
"933","Kcnk13",0,0,0,0
"934","Wsb1",0,0,0,0
"935","Slc25a46",0,0,0,0
"936","Tcn2",0,0,1,1
"937","Sema6a",1,0,0,1
"938","Ube4b",0,0,0,0
"939","Son",0,0,0,0
"940","Lrrc61",0,0,0,0
"941","Fam210a",0,0,0,0
"942","Arhgef12",0,0,0,1
"943","Btbd10",0,0,0,0
"944","Slc25a26",0,0,0,0
"945","Ipmk",0,0,0,0
"946","Dvl2",0,0,0,0
"947","Stk30",0,0,0,0
"948","Sdhc",0,0,0,0
"949","Tomm40l",0,0,0,1
"950","Ubac2",0,0,0,0
"951","Ptpn6",0,0,0,0
"952","Dohh",0,0,0,0
"953","Zmat5",0,0,0,0
"954","Champ1",0,0,0,0
"955","Naa30",0,0,0,0
"956","Ranbp1",0,0,0,0
"957","Isca1",0,0,0,0
"958","Ivns1abp",1,0,0,0
"959","Pcmtd2",0,0,0,0
"960","Tmx2",0,0,0,0
"961","Ank3",0,0,0,0
"962","Col4a1",0,0,0,0
"963","Exoc3",0,0,0,0
"964","Gpt2",1,0,1,1
"965","Eri3",0,0,0,0
"966","Camk2b",1,1,1,1
"967","Smc1a",0,0,0,0
"968","Wif1",0,0,0,0
"969","Mbtps1",0,0,0,0
"970","Rpa1",0,0,0,0
"971","Tubb2a",1,0,1,1
"972","X3110043O21Rik",0,0,0,0
"973","Zcchc18",0,0,0,0
"974","Ube2w",0,0,0,0
"975","Flot2",0,0,0,0
"976","Ramp2",0,0,0,0
"977","Bcr",0,0,0,0
"978","Vapb",0,0,0,0
"979","Zfp598",0,0,0,0
"980","Srsf11",0,0,0,1
"981","Hagh",0,0,0,0
"982","Ilf3",0,0,0,0
"983","Tpt1",1,0,1,1
"984","Vcp",0,0,0,0
"985","Siae",0,0,0,0
"986","Nalcn",0,0,0,0
"987","Ola1",1,1,0,0
"988","Efhd2",0,0,0,0
"989","Cntnap2",0,0,0,0
"990","Mob4",0,0,0,0
"991","Usp46",0,0,0,0
"992","Capns1",0,0,1,0
"993","Gm2382",0,0,0,0
"994","Smad7",0,0,0,0
"995","X2900052N01Rik",0,0,0,0
"996","Nefh",0,0,0,0
"997","Fbxo34",0,0,0,0
"998","Babam1",0,0,0,0
"999","Map2k1",1,1,1,1
"1000","Zfp207",0,0,0,0
"1001","Slc7a5",0,0,0,0
"1002","X2810029C07Rik",0,0,0,0
"1003","Ehd1",0,0,0,1
"1004","Arfgef1",0,0,0,0
"1005","X4833420G17Rik",0,0,0,0
"1006","Ghitm",0,0,0,0
"1007","Rnf20",0,0,0,0
"1008","Crlf3",0,0,0,0
"1009","Adra2a",0,0,0,0
"1010","Snrpc",0,1,0,1
"1011","Akap8",0,0,0,0
"1012","Apba1",0,0,0,0
"1013","Canx",0,0,0,0
"1014","Fus",0,0,0,0
"1015","Inpp1",0,0,0,0
"1016","Rpl36",0,0,0,0
"1017","Dld",0,0,0,0
"1018","Pls3",0,0,0,0
"1019","Baiap2",1,1,1,1
"1020","Eif2s3x",0,0,0,0
"1021","Ppp1r11",0,0,0,0
"1022","Ddx31",0,0,0,0
"1023","Zc3h10",0,0,0,0
"1024","Hook3",0,0,0,0
"1025","Chic1",0,0,0,0
"1026","Sept3",0,0,0,0
"1027","Fam63b",0,0,1,0
"1028","Tmem132b",1,0,1,1
"1029","Mapk1",1,1,1,1
"1030","Prrc2c",0,1,0,0
"1031","Sptbn1",0,0,0,0
"1032","Gsn",1,0,1,1
"1033","Stmn1",0,0,0,0
"1034","Ndufb3",0,0,0,0
"1035","Agpat1",0,0,0,0
"1036","X1200014J11Rik",0,0,0,0
"1037","Ciao1",0,0,0,0
"1038","Reep3",0,0,0,0
"1039","Stk32c",0,0,1,0
"1040","Taldo1",0,0,0,1
"1041","Nfia",0,0,1,1
"1042","Trio",0,0,0,0
"1043","Pias2",0,0,0,0
"1044","Samd14",0,0,0,0
"1045","Rpl17",0,0,0,0
"1046","Ndrg4",1,0,1,1
"1047","Snrnp48",0,0,0,0
"1048","Bdp1",0,0,0,0
"1049","Psmc1",0,0,0,0
"1050","Polr2j",1,0,0,0
"1051","Yes1",0,0,0,1
"1052","P4ha2",0,0,0,0
"1053","Ndufs6",0,0,0,0
"1054","Elp3",0,0,0,0
"1055","Nfyc",0,0,0,0
"1056","Foxo1",1,0,1,1
"1057","Snrpg",0,0,0,0
"1058","Pcbp1",0,0,0,0
"1059","Tmem255a",1,0,0,0
"1060","Mfsd10",0,0,0,0
"1061","Fn1",0,0,0,0
"1062","Ddr2",0,0,0,0
"1063","Cab39l",0,0,0,0
"1064","H2afy",0,0,0,0
"1065","Cotl1",0,0,0,0
"1066","Abhd5",0,0,0,1
"1067","Fbxo41",0,0,0,0
"1068","Papd5",0,0,0,0
"1069","Clcn3",0,0,0,0
"1070","X2810405F15Rik",0,0,0,0
"1071","Rap1gds1",0,0,1,1
"1072","Nfe2l2",1,0,0,1
"1073","Gda",1,1,1,1
"1074","Ly6c1",1,0,1,1
"1075","Fjx1",0,0,0,0
"1076","Sod1",0,0,0,0
"1077","Mtfr1l",0,0,0,1
"1078","Jmjd1c",0,0,0,0
"1079","Cwc15",0,0,0,0
"1080","Cs",0,0,0,0
"1081","Notch3",0,0,0,0
"1082","Hmcn1",0,0,0,0
"1083","Enho",1,0,1,0
"1084","Kcnip1",0,0,1,0
"1085","Zrsr1",0,0,0,0
"1086","Gabrb2",0,1,1,0
"1087","Msi2",1,0,1,1
"1088","Csk",0,0,0,0
"1089","Tbx6",0,0,0,0
"1090","Pdpn",0,0,0,0
"1091","Ncor1",0,0,0,0
"1092","Usmg5",0,0,0,0
"1093","Hdac1",0,0,0,0
"1094","Pdcd6",0,1,0,0
"1095","Sidt2",0,0,0,0
"1096","Fam168a",0,0,0,0
"1097","Hdlbp",0,0,0,0
"1098","Kars",0,0,0,0
"1099","Ncoa4",0,0,0,0
"1100","Zfp503",0,0,0,0
"1101","Eml5",0,0,0,0
"1102","Neurl1a",0,0,0,0
"1103","Pacsin3",0,0,0,0
"1104","Rps11",0,0,0,0
"1105","Pcnx",0,0,0,0
"1106","Eif5b",0,0,0,0
"1107","Bai1",0,0,0,0
"1108","Drg1",0,0,0,0
"1109","Jun",0,0,0,0
"1110","Arfip1",0,0,0,0
"1111","Ctcf",0,0,0,0
"1112","Igsf21",0,0,0,0
"1113","E130309F12Rik",0,0,0,0
"1114","Qk",0,0,1,1
"1115","Il18",0,0,0,0
"1116","Tusc2",0,0,0,0
"1117","Parl",0,0,0,0
"1118","Igtp",0,0,0,0
"1119","Atp2c1",0,0,0,0
"1120","Limd2",1,1,1,1
"1121","Pabpc1",1,0,0,0
"1122","Sdhaf2",0,0,0,0
"1123","Khdrbs1",0,0,1,1
"1124","Rac1",0,0,0,0
"1125","Pitpnm2",0,0,0,0
"1126","Ebf4",0,0,0,0
"1127","Sacm1l",0,0,0,0
"1128","Srsf5",0,0,0,0
"1129","Lmtk3",0,0,0,0
"1130","Rbm39",0,0,1,0
"1131","Stk38",0,0,0,0
"1132","Srek1ip1",0,0,0,1
"1133","Chsy3",0,0,1,1
"1134","Mllt4",0,0,0,0
"1135","Ankrd29",0,0,0,0
"1136","Usp14",0,0,0,0
"1137","Nefm",0,0,0,0
"1138","Gatad1",0,0,0,0
"1139","Rbfox2",0,0,0,0
"1140","Slc41a1",0,0,0,0
"1141","X6330549D23Rik",0,0,0,0
"1142","Slc6a11",1,0,1,1
"1143","Ehmt1",0,0,0,0
"1144","Kcnd2",1,1,1,1
"1145","Mrpl30",0,0,0,0
"1146","Kank1",0,0,0,0
"1147","Atg13",0,0,0,0
"1148","Adam23",0,0,0,0
"1149","Rnf139",0,0,0,0
"1150","Actl6b",0,0,0,0
"1151","Ap2m1",0,0,1,0
"1152","Taf13",0,0,0,0
"1153","Cxxc1",0,0,0,0
"1154","Tmtc1",0,0,0,0
"1155","Ube2n",0,0,0,0
"1156","A230046K03Rik",0,0,0,0
"1157","Mrpl14",0,0,0,0
"1158","Emc1",0,0,0,0
"1159","Pcmt1",0,0,0,0
"1160","Zfp106",0,0,0,0
"1161","Cox6a1",0,0,0,0
"1162","Fndc3a",0,0,0,0
"1163","Ifnar2",0,0,0,0
"1164","Apopt1",0,0,0,0
"1165","Pcnxl3",0,0,0,0
"1166","Usp37",0,0,0,0
"1167","Clec2l",0,0,0,0
"1168","Dctn3",0,0,0,0
"1169","Celf3",0,0,1,1
"1170","Sfswap",0,0,0,0
"1171","Dpp9",0,0,0,0
"1172","Strbp",0,1,0,0
"1173","Edil3",1,0,1,1
"1174","Ercc8",0,0,0,0
"1175","Psma1",0,0,0,0
"1176","Prex1",0,0,1,1
"1177","Clk3",0,0,0,0
"1178","Pigk",1,0,0,0
"1179","Bscl2",0,0,0,0
"1180","Tcf12",0,0,0,0
"1181","Phlpp1",0,0,0,0
"1182","Naa40",0,0,0,0
"1183","Irs1",0,0,0,0
"1184","Kcnj10",0,0,1,1
"1185","X4930579G24Rik",0,0,0,0
"1186","Zic1",0,0,0,0
"1187","Dusp8",0,0,0,0
"1188","Gm13826",0,0,0,0
"1189","Pbxip1",0,0,0,0
"1190","Plekhn1",0,0,0,0
"1191","Diras1",1,0,1,1
"1192","Ugt8a",0,0,0,0
"1193","Scd2",1,0,1,1
"1194","Fra10ac1",0,0,0,0
"1195","Slmo2",0,0,0,0
"1196","Morn4",0,0,0,0
"1197","Gpr155",0,0,0,0
"1198","Zranb2",0,0,0,0
"1199","Nceh1",0,0,0,1
"1200","Zc3h18",0,0,0,0
"1201","Surf1",0,0,0,0
"1202","Rfxap",0,0,0,0
"1203","Hpcal4",1,1,1,1
"1204","Fech",0,0,0,0
"1205","X2310022B05Rik",1,1,1,1
"1206","G3bp1",0,0,0,0
"1207","Tbc1d16",0,0,0,0
"1208","Mapk9",0,0,0,0
"1209","Cops7a",0,0,0,0
"1210","Nell2",0,0,0,0
"1211","C87436",0,0,0,1
"1212","Ube2g1",0,0,0,0
"1213","Mprip",0,0,0,1
"1214","G2e3",0,0,0,0
"1215","Zmym1",0,0,0,0
"1216","Dnajc7",0,0,0,0
"1217","Cse1l",0,0,0,0
"1218","Tle3",0,0,0,0
"1219","Kpna4",0,0,0,0
"1220","Ccnd1",1,0,1,1
"1221","Tpra1",0,0,0,0
"1222","Agap2",1,1,1,1
"1223","Sdf2",0,0,0,0
"1224","X1810026B05Rik",0,0,0,1
"1225","Apod",1,1,1,1
"1226","Iqck",0,0,0,0
"1227","Mrps22",0,0,0,0
"1228","Scg3",0,0,0,0
"1229","Aldoart2",0,0,0,1
"1230","Srrm2",0,0,0,0
"1231","Tor1aip1",0,0,0,0
"1232","St3gal5",0,0,0,0
"1233","Snhg3",0,0,0,0
"1234","Fat1",0,0,0,0
"1235","Klhl24",0,0,0,0
"1236","Uba5",0,0,0,0
"1237","Grlf1",0,0,0,0
"1238","Pcgf2",0,0,0,0
"1239","Rheb",0,1,0,0
"1240","Tex9",0,0,0,0
"1241","Foxk2",0,1,0,0
"1242","C1qc",1,0,0,1
"1243","Rad51d",0,0,0,0
"1244","Ostc",0,0,0,0
"1245","Kat5",0,0,0,0
"1246","Slain2",0,0,0,0
"1247","Efcab10",0,0,0,0
"1248","Lactb",0,0,0,0
"1249","Gpr162",0,0,0,0
"1250","Rasa3",0,1,0,0
"1251","Picalm",0,1,0,1
"1252","Ociad1",0,0,0,0
"1253","Ptpdc1",0,0,0,0
"1254","Ppp1r7",0,0,0,0
"1255","Numa1",0,0,0,0
"1256","Glb1",0,0,0,0
"1257","Fgf9",0,0,0,0
"1258","Phtf2",0,0,0,0
"1259","Scrt2",0,0,0,0
"1260","Bid",0,0,0,0
"1261","Ctss",0,0,0,0
"1262","Serf2",0,0,0,0
"1263","Cox7a2l",0,0,0,0
"1264","Ube2q1",0,0,0,0
"1265","Ube2f",0,0,0,0
"1266","Vps26b",0,0,0,0
"1267","Txndc5",0,0,0,0
"1268","Gpr85",0,0,0,0
"1269","Grina",0,0,0,0
"1270","Pdpk1",0,0,0,0
"1271","X9230110C19Rik",0,0,0,0
"1272","Fam50a",0,0,0,0
"1273","Unc119",0,0,0,0
"1274","Rpl7l1",0,0,0,0
"1275","Spred3",0,0,0,0
"1276","Lurap1l",0,0,0,0
"1277","Rps19",0,0,0,0
"1278","Lrrtm3",0,0,0,0
"1279","BC016423",0,0,0,0
"1280","Psmc5",0,0,0,0
"1281","Tmem39a",0,0,0,0
"1282","Tm7sf3",0,0,0,0
"1283","Kbtbd7",0,0,0,0
"1284","Sept4",0,0,1,0
"1285","Fyttd1",0,1,0,0
"1286","Mylk",0,0,0,0
"1287","Abca1",0,0,0,0
"1288","Ppp2cb",0,0,0,0
"1289","Coq2",0,0,0,0
"1290","Map2k4",0,0,0,0
"1291","X2300009A05Rik",1,0,0,1
"1292","Pcdh9",0,0,0,0
"1293","Map3k2",0,0,0,0
"1294","Spry1",0,0,0,0
"1295","Actn1",0,0,0,0
"1296","D2hgdh",0,0,0,1
"1297","Mb21d2",0,0,0,0
"1298","Ppm1g",0,0,0,1
"1299","Rgs8",0,0,0,0
"1300","Samhd1",0,0,0,0
"1301","Tmppe",0,0,0,0
"1302","Gdpd1",0,0,0,0
"1303","Tmem135",0,0,0,0
"1304","Fnbp1",0,0,0,0
"1305","Morf4l1",0,1,1,0
"1306","Fam155a",0,0,0,1
"1307","Snph",0,0,0,1
"1308","Psmb1",0,0,0,0
"1309","Trf",0,0,0,0
"1310","Slc6a1",0,0,1,0
"1311","Gnaq",0,0,0,0
"1312","Ppap2b",0,0,0,1
"1313","Plvap",0,0,0,0
"1314","Fgf14",0,0,0,0
"1315","Mapk8ip2",0,0,0,0
"1316","X2700089E24Rik",0,0,0,0
"1317","Lyz2",1,0,0,0
"1318","Ppp2r5b",0,0,0,0
"1319","Lonrf3",0,0,0,0
"1320","Agrn",0,0,0,0
"1321","Abcc9",0,0,0,0
"1322","Zcchc9",0,0,0,0
"1323","Acyp1",0,0,0,0
"1324","Fam126b",0,0,0,0
"1325","Scap",0,0,0,0
"1326","Rai1",0,0,0,0
"1327","Cxx1c",0,1,0,0
"1328","Gabarapl1",0,0,0,0
"1329","Mapt",0,1,0,0
"1330","Sh3kbp1",0,0,0,0
"1331","Mrp63",0,0,0,0
"1332","Zdhhc17",0,0,0,0
"1333","Ptpn2",0,0,0,0
"1334","Gorasp2",0,0,0,0
"1335","Snrnp200",0,0,0,0
"1336","Nid1",0,0,1,0
"1337","Arrb1",0,0,1,1
"1338","X4922501C03Rik",0,0,0,1
"1339","H2afy2",0,0,0,0
"1340","Hist1h2ai",0,0,0,0
"1341","Plxna3",0,0,0,0
"1342","Apeh",0,0,0,0
"1343","X6720401G13Rik",0,0,0,0
"1344","X1810037I17Rik",0,0,0,0
"1345","Git1",0,0,0,0
"1346","Polr2f",0,0,0,0
"1347","Sema7a",1,0,1,1
"1348","Gnb4",0,0,0,0
"1349","Dazap1",0,0,0,0
"1350","Tra2b",0,0,0,1
"1351","Ralgps2",0,0,0,0
"1352","Xbp1",0,0,0,0
"1353","Trappc1",0,0,0,0
"1354","Slc35a2",0,0,0,0
"1355","Cand1",0,0,0,0
"1356","Tulp4",0,0,0,0
"1357","Cbr2",0,0,0,0
"1358","Opn3",1,0,0,0
"1359","Casp8ap2",0,0,0,0
"1360","Klf16",1,0,1,1
"1361","D10Jhu81e",0,0,0,0
"1362","Gad2",0,0,0,1
"1363","Ppid",0,0,0,0
"1364","Topors",0,0,0,1
"1365","Efemp2",0,0,0,0
"1366","Zc3h11a",0,0,0,0
"1367","Paqr4",1,0,0,1
"1368","Rcan2",0,0,1,1
"1369","Etv1",0,0,0,0
"1370","Hist1h2an",0,0,0,0
"1371","Rpgr",0,0,0,0
"1372","Adipor1",0,0,1,0
"1373","Ahnak",1,0,1,1
"1374","Ddah1",0,1,0,1
"1375","Tmem206",0,0,0,1
"1376","Ddx6",0,0,0,0
"1377","S100a5",1,1,1,1
"1378","Rps9",0,0,0,0
"1379","Th",0,0,1,1
"1380","Wdr62",0,0,0,0
"1381","Golga7",0,0,0,0
"1382","Rragd",1,1,1,1
"1383","E030024N20Rik",0,1,1,1
"1384","Ppfia1",1,0,1,1
"1385","Tpi1",0,0,0,0
"1386","Prdx2",0,0,0,0
"1387","Dnalc4",0,0,0,0
"1388","Ywhab",0,0,0,0
"1389","Tnrc6b",0,0,0,1
"1390","Arhgap33",1,1,1,1
"1391","Alkbh6",0,0,0,0
"1392","Chd9",0,0,0,0
"1393","Mpp6",0,0,1,1
"1394","Fam20c",0,0,0,0
"1395","Smim15",0,0,0,0
"1396","Atl1",0,0,0,0
"1397","AI848285",1,0,1,1
"1398","Sec62",0,0,0,0
"1399","Arhgap42",0,0,0,0
"1400","Bcap31",0,0,0,0
"1401","A030009H04Rik",0,0,0,0
"1402","Ctnnbl1",0,0,0,0
"1403","Eif4b",0,0,0,0
"1404","Ift27",0,0,0,0
"1405","Nfic",0,0,0,0
"1406","Ergic3",0,0,0,0
"1407","Fzd9",0,0,0,0
"1408","Bcl7b",0,0,0,0
"1409","P4htm",0,0,0,0
"1410","Dnajc27",0,0,0,0
"1411","Pgp",0,0,0,0
"1412","Lrrn3",0,0,0,0
"1413","Bri3bp",0,0,0,1
"1414","Mt2",1,0,1,1
"1415","Zbtb18",0,0,0,0
"1416","A430005L14Rik",0,0,0,0
"1417","Brpf1",0,0,0,0
"1418","Atp5l",0,0,0,0
"1419","Mvb12b",0,0,0,0
"1420","Capzb",0,0,0,0
"1421","Ccdc137",0,0,0,0
"1422","Fam73a",0,0,0,0
"1423","Sec11a",0,0,0,0
"1424","Map7d2",0,0,0,0
"1425","Prkrir",0,0,0,0
"1426","Zfp385b",0,0,0,0
"1427","Jdp2",0,0,0,0
"1428","X2810468N07Rik",0,0,0,0
"1429","Adck5",0,0,0,0
"1430","Syndig1",0,0,0,0
"1431","Dync1i2",0,0,0,0
"1432","Cplx1",1,1,1,1
"1433","Slc18a2",0,0,0,0
"1434","Prpf3",0,0,0,0
"1435","Nampt",0,0,0,0
"1436","Atp6v1f",0,0,0,0
"1437","Zyx",0,1,0,0
"1438","Rpia",0,0,0,0
"1439","Gbas",0,0,0,0
"1440","Ctdspl",0,0,0,0
"1441","Nxf1",0,1,0,0
"1442","Noc3l",0,0,0,0
"1443","Slc19a2",0,0,0,0
"1444","Ptk2b",0,0,0,0
"1445","Fam19a5",0,0,0,0
"1446","Cd63",0,0,1,1
"1447","Tceb1",0,0,0,0
"1448","Kcna1",1,0,0,1
"1449","X9030612E09Rik",0,0,0,0
"1450","Rbbp5",0,0,0,0
"1451","Sall1",0,0,0,0
"1452","Smarca1",0,0,0,0
"1453","Stxbp5",0,1,0,0
"1454","Ide",0,0,0,0
"1455","Zmat2",0,0,0,0
"1456","Pdxk",0,0,0,0
"1457","Zfp930",0,0,0,0
"1458","Trmt2a",0,0,0,0
"1459","Ctsl",0,0,0,0
"1460","Accs",0,0,0,0
"1461","Gar1",0,0,0,0
"1462","Arhgap1",0,0,0,0
"1463","Fam229b",0,0,0,0
"1464","Fam69b",0,0,0,0
"1465","Nup155",0,0,0,0
"1466","Nap1l3",0,0,0,0
"1467","Bet1",0,0,0,0
"1468","Abhd16a",0,0,0,0
"1469","Cc2d2a",0,0,0,0
"1470","Tnk2",0,0,0,0
"1471","Msrb1",0,0,0,0
"1472","Nbea",0,0,0,0
"1473","Ddit4",0,0,0,0
"1474","Rgs7bp",0,0,0,0
"1475","B3gat1",0,0,0,0
"1476","Pccb",0,0,0,0
"1477","Gpm6b",1,0,1,1
"1478","Chmp4b",0,1,0,0
"1479","Cbx3",0,0,0,0
"1480","Hspa4",0,0,0,0
"1481","Grk6",0,0,0,0
"1482","Rgcc",1,0,1,1
"1483","Mapre3",0,0,0,0
"1484","Setd3",0,0,0,0
"1485","Hivep1",0,0,0,0
"1486","Trim8",0,0,0,0
"1487","Rab3b",1,0,1,1
"1488","Trappc6b",0,0,0,0
"1489","Rmdn1",0,0,0,0
"1490","Rnf41",0,0,0,0
"1491","Bcas2",0,0,0,0
"1492","Tmem55a",0,0,0,0
"1493","Msrb2",0,0,0,0
"1494","Arl13b",0,0,0,0
"1495","Atg7",0,0,0,0
"1496","Zfp653",0,0,0,0
"1497","Thsd7a",0,0,0,0
"1498","Lamtor4",0,0,0,0
"1499","Adcy6",0,0,0,0
"1500","Gpd1",0,0,0,0
"1501","Map1b",1,0,1,0
"1502","Lrtm2",0,1,0,0
"1503","Nabp2",0,0,0,0
"1504","Ocel1",0,0,0,0
"1505","Ankrd45",0,0,0,0
"1506","Ncl",0,0,0,0
"1507","Rpp14",0,0,0,0
"1508","Med30",0,0,0,0
"1509","Ncln",0,0,0,0
"1510","Wdr8",0,0,0,0
"1511","Acbd3",0,0,0,0
"1512","Synpo",0,0,1,1
"1513","Rpl7",0,1,0,0
"1514","Gm15421",0,0,0,0
"1515","Cdkn1b",0,0,0,0
"1516","Ggt7",0,0,0,0
"1517","Snx11",0,0,0,0
"1518","Marf1",0,0,0,0
"1519","Ptbp1",0,0,0,0
"1520","Sdcbp",0,0,0,0
"1521","Yars",0,0,0,0
"1522","Hcn2",0,0,0,0
"1523","Mocs2",0,0,0,0
"1524","Dolpp1",0,0,0,1
"1525","Chl1",1,0,1,1
"1526","X2410015M20Rik",0,0,0,0
"1527","Lrrc55",0,0,0,0
"1528","Snx3",0,0,0,0
"1529","Yap1",1,0,1,1
"1530","Tenc1",0,0,1,0
"1531","Ubtd2",0,0,0,0
"1532","Leng8",0,0,0,0
"1533","Chchd4",0,0,0,0
"1534","Cmc2",0,0,0,0
"1535","Ndufa13",0,0,0,0
"1536","X4930481A15Rik",0,0,0,0
"1537","Znrf3",0,0,0,0
"1538","Ndufa9",0,0,0,1
"1539","Mpv17l2",0,0,0,0
"1540","Mcts2",0,0,0,0
"1541","Trnp1",1,0,1,1
"1542","Nckap1l",0,0,0,0
"1543","Slc24a3",0,0,0,0
"1544","Tbc1d1",0,0,0,0
"1545","Snx27",0,0,0,0
"1546","Trrap",0,0,0,0
"1547","Med15",0,0,0,0
"1548","Id2",0,0,0,0
"1549","Pum2",0,1,0,0
"1550","Msh2",0,0,0,0
"1551","Ciz1",0,0,0,0
"1552","Rapgef2",0,1,0,0
"1553","Actr10",0,0,0,0
"1554","Etf1",0,0,0,0
"1555","Fam53c",0,0,0,0
"1556","AW549877",0,0,0,0
"1557","X1110008J03Rik",0,0,0,0
"1558","Agtpbp1",0,0,0,0
"1559","Bex2",1,1,1,0
"1560","Tmem68",0,0,0,0
"1561","Atp11b",0,0,0,0
"1562","Rnf220",0,1,0,0
"1563","Tjp2",0,0,0,0
"1564","Cr1l",0,0,0,0
"1565","Ncan",1,0,1,1
"1566","Jakmip1",0,0,0,0
"1567","Ttyh3",0,1,0,1
"1568","Ttl",0,0,0,0
"1569","Gnas",0,0,0,0
"1570","Sema3e",0,0,0,0
"1571","Camkk2",1,0,1,1
"1572","Stat5b",0,0,0,0
"1573","Prickle1",0,0,1,0
"1574","Alg14",0,0,0,0
"1575","Slc25a31",0,0,0,0
"1576","Rap1b",0,0,0,0
"1577","Clip2",0,0,0,0
"1578","Ahcyl2",1,0,1,1
"1579","Egln1",0,0,0,0
"1580","Ip6k1",0,0,0,0
"1581","Gpsm1",1,1,1,1
"1582","Bcl2l2",0,0,0,0
"1583","Arl5a",0,0,0,0
"1584","Dixdc1",0,0,0,0
"1585","Nucb1",0,0,0,0
"1586","Dclk1",1,1,1,1
